event_id,event_name,event_timestamp,company_id,search_id,session_id,search_category,location,platform,source,event_version,result_view_id,result_count,listing_id,position,contact_id,contact_channel,engagement_id,engagement_type,match_id,match_type,outcome_id,outcome_type,outcome_status
E000975,search_performed,2026-08-20 09:57:00,C029,SEARCH_00310,SESSION_00310,Business Analyst,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000976,search_result_viewed,2026-08-20 09:58:14,C029,SEARCH_00310,SESSION_00310,Business Analyst,Hyderabad,mobile,campaign,1.0,RESULT_00310,5.0,,,,,,,,,,,
E000969,company_contact_started,2026-08-20 10:01:17,C029,SEARCH_00308,SESSION_00308,Data Analyst,Chennai,web,organic,1.0,,,LISTING_00198,,CONTACT_00092,phone,,,,,,,
E000982,search_performed,2026-08-20 10:10:00,C004,SEARCH_00313,SESSION_00313,Data Analyst,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E000751,match_created,2026-08-20 10:17:02,C025,SEARCH_00242,SESSION_00242,UI/UX Designer,Bengaluru,web,direct,1.0,,,LISTING_00152,,,,ENGAGE_00036,,MATCH_00020,company_candidate,,,
E000973,search_performed,2026-08-20 10:55:00,C022,SEARCH_00309,SESSION_00309,Digital Marketer,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000974,search_result_viewed,2026-08-20 10:55:23,C022,SEARCH_00309,SESSION_00309,Digital Marketer,Hyderabad,mobile,referral,1.0,RESULT_00309,18.0,,,,,,,,,,,
E000979,search_performed,2026-08-20 11:03:00,C018,SEARCH_00312,SESSION_00312,Digital Marketer,Chennai,web,direct,1.0,,,,,,,,,,,,,
E000980,search_result_viewed,2026-08-20 11:04:39,C018,SEARCH_00312,SESSION_00312,Digital Marketer,Chennai,web,organic,1.0,RESULT_00312,6.0,,,,,,,,,,,
E000981,listing_viewed,2026-08-20 11:08:23,C018,SEARCH_00312,SESSION_00312,Digital Marketer,Chennai,mobile,referral,1.0,,,LISTING_00199,10.0,,,,,,,,,
E000939,search_performed,2026-08-20 11:32:00,C035,SEARCH_00299,SESSION_00299,Data Analyst,Hyderabad,mobile,organic,1.0,,,,,,,,,,,,,
E000940,search_result_viewed,2026-08-20 11:34:25,C035,SEARCH_00299,SESSION_00299,Data Analyst,Hyderabad,mobile,campaign,1.0,RESULT_00299,14.0,,,,,,,,,,,
E000941,listing_viewed,2026-08-20 11:35:15,C035,SEARCH_00299,SESSION_00299,Data Analyst,Hyderabad,mobile,referral,1.0,,,LISTING_00193,1.0,,,,,,,,,
E000958,search_performed,2026-08-20 11:47:00,C001,SEARCH_00305,SESSION_00305,Business Analyst,Pune,web,direct,1.0,,,,,,,,,,,,,
E000959,search_result_viewed,2026-08-20 11:49:02,C001,SEARCH_00305,SESSION_00305,Business Analyst,Pune,mobile,referral,1.0,RESULT_00305,24.0,,,,,,,,,,,
E000942,company_contact_started,2026-08-20 11:55:15,C035,SEARCH_00299,SESSION_00299,Data Analyst,Hyderabad,mobile,organic,1.0,,,LISTING_00193,,CONTACT_00089,message,,,,,,,
E000943,search_performed,2026-08-20 12:14:00,C025,SEARCH_00300,SESSION_00300,Data Analyst,Chennai,web,referral,1.0,,,,,,,,,,,,,
E000944,search_result_viewed,2026-08-20 12:16:58,C025,SEARCH_00300,SESSION_00300,Data Analyst,Chennai,web,campaign,1.0,RESULT_00300,9.0,,,,,,,,,,,
E000945,listing_viewed,2026-08-20 12:20:01,C025,SEARCH_00300,SESSION_00300,Data Analyst,Chennai,web,campaign,1.0,,,LISTING_00194,10.0,,,,,,,,,
E000946,company_contact_started,2026-08-20 12:30:01,C025,SEARCH_00300,SESSION_00300,Data Analyst,Chennai,mobile,referral,1.0,,,LISTING_00194,,CONTACT_00090,email,,,,,,,
E000896,engagement_started,2026-08-20 12:32:16,C010,SEARCH_00284,SESSION_00284,Digital Marketer,Mumbai,mobile,organic,1.0,,,LISTING_00183,,,,ENGAGE_00045,application,,,,,
E000933,search_performed,2026-08-20 12:35:00,C014,SEARCH_00297,SESSION_00297,Digital Marketer,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E000934,search_result_viewed,2026-08-20 12:35:14,C014,SEARCH_00297,SESSION_00297,Digital Marketer,Chennai,web,referral,1.0,RESULT_00297,17.0,,,,,,,,,,,
E000935,listing_viewed,2026-08-20 12:36:36,C014,SEARCH_00297,SESSION_00297,Digital Marketer,Chennai,mobile,organic,1.0,,,LISTING_00191,4.0,,,,,,,,,
E000949,search_performed,2026-08-20 13:04:00,C010,SEARCH_00302,SESSION_00302,Digital Marketer,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000950,search_result_viewed,2026-08-20 13:04:47,C010,SEARCH_00302,SESSION_00302,Digital Marketer,Hyderabad,web,referral,1.0,RESULT_00302,28.0,,,,,,,,,,,
E000977,search_performed,2026-08-20 15:15:00,C035,SEARCH_00311,SESSION_00311,Data Analyst,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E000978,search_result_viewed,2026-08-20 15:17:03,C035,SEARCH_00311,SESSION_00311,Data Analyst,Chennai,web,direct,1.0,RESULT_00311,7.0,,,,,,,,,,,
E000951,search_performed,2026-08-20 15:47:00,C027,SEARCH_00303,SESSION_00303,UI/UX Designer,Mumbai,mobile,direct,1.0,,,,,,,,,,,,,
E000952,search_result_viewed,2026-08-20 15:47:37,C027,SEARCH_00303,SESSION_00303,UI/UX Designer,Mumbai,web,organic,1.0,RESULT_00303,9.0,,,,,,,,,,,
E000963,search_performed,2026-08-20 16:48:00,C003,SEARCH_00307,SESSION_00307,Digital Marketer,Pune,web,direct,1.0,,,,,,,,,,,,,
E000964,search_result_viewed,2026-08-20 16:49:51,C003,SEARCH_00307,SESSION_00307,Digital Marketer,Pune,mobile,campaign,1.0,RESULT_00307,14.0,,,,,,,,,,,
E000965,listing_viewed,2026-08-20 16:51:16,C003,SEARCH_00307,SESSION_00307,Digital Marketer,Pune,web,direct,1.0,,,LISTING_00197,10.0,,,,,,,,,
E000948,search_performed,2026-08-20 16:58:00,C013,SEARCH_00301,SESSION_00301,Software Developer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000947,engagement_started,2026-08-20 17:30:01,C025,SEARCH_00300,SESSION_00300,Data Analyst,Chennai,web,direct,1.0,,,LISTING_00194,,,,ENGAGE_00048,application,,,,,
E000953,search_performed,2026-08-20 17:36:00,C040,SEARCH_00304,SESSION_00304,Digital Marketer,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E000954,search_result_viewed,2026-08-20 17:36:16,C040,SEARCH_00304,SESSION_00304,Digital Marketer,Mumbai,web,campaign,1.0,RESULT_00304,16.0,,,,,,,,,,,
E000955,listing_viewed,2026-08-20 17:40:02,C040,SEARCH_00304,SESSION_00304,Digital Marketer,Mumbai,mobile,referral,1.0,,,LISTING_00195,10.0,,,,,,,,,
E000956,company_contact_started,2026-08-20 18:05:02,C040,SEARCH_00304,SESSION_00304,Digital Marketer,Mumbai,mobile,direct,1.0,,,LISTING_00195,,CONTACT_00091,email,,,,,,,
E000936,search_performed,2026-08-20 18:17:00,C001,SEARCH_00298,SESSION_00298,Data Analyst,Pune,mobile,organic,1.0,,,,,,,,,,,,,
E000937,search_result_viewed,2026-08-20 18:19:56,C001,SEARCH_00298,SESSION_00298,Data Analyst,Pune,web,campaign,1.0,RESULT_00298,17.0,,,,,,,,,,,
E000938,listing_viewed,2026-08-20 18:23:07,C001,SEARCH_00298,SESSION_00298,Data Analyst,Pune,mobile,campaign,1.0,,,LISTING_00192,2.0,,,,,,,,,
E000828,match_created,2026-08-21 00:29:55,C006,SEARCH_00264,SESSION_00264,UI/UX Designer,Chennai,web,campaign,1.0,,,LISTING_00167,,,,ENGAGE_00041,,MATCH_00023,company_candidate,,,
E000957,engagement_started,2026-08-21 02:05:02,C040,SEARCH_00304,SESSION_00304,Digital Marketer,Mumbai,web,campaign,1.0,,,LISTING_00195,,,,ENGAGE_00049,application,,,,,
E001017,search_performed,2026-08-21 08:05:00,C004,SEARCH_00325,SESSION_00325,Data Analyst,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E001018,search_result_viewed,2026-08-21 08:07:42,C004,SEARCH_00325,SESSION_00325,Data Analyst,Pune,mobile,referral,1.0,RESULT_00325,23.0,,,,,,,,,,,
E001019,listing_viewed,2026-08-21 08:11:21,C004,SEARCH_00325,SESSION_00325,Data Analyst,Pune,web,campaign,1.0,,,LISTING_00207,4.0,,,,,,,,,
E000998,search_performed,2026-08-21 08:13:00,C021,SEARCH_00319,SESSION_00319,Digital Marketer,Chennai,mobile,referral,1.0,,,,,,,,,,,,,
E000999,search_result_viewed,2026-08-21 08:13:48,C021,SEARCH_00319,SESSION_00319,Digital Marketer,Chennai,web,referral,1.0,RESULT_00319,13.0,,,,,,,,,,,
E001036,search_performed,2026-08-21 08:39:00,C023,SEARCH_00332,SESSION_00332,Data Analyst,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E001037,search_result_viewed,2026-08-21 08:39:25,C023,SEARCH_00332,SESSION_00332,Data Analyst,Chennai,web,organic,1.0,RESULT_00332,16.0,,,,,,,,,,,
E000970,engagement_started,2026-08-21 09:01:17,C029,SEARCH_00308,SESSION_00308,Data Analyst,Chennai,mobile,referral,1.0,,,LISTING_00198,,,,ENGAGE_00050,application,,,,,
E000889,match_created,2026-08-21 09:15:02,C002,SEARCH_00282,SESSION_00282,UI/UX Designer,Mumbai,web,campaign,1.0,,,LISTING_00182,,,,ENGAGE_00044,,MATCH_00024,company_candidate,,,
E000986,search_performed,2026-08-21 09:36:00,C014,SEARCH_00315,SESSION_00315,Digital Marketer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E001031,search_performed,2026-08-21 09:38:00,C012,SEARCH_00330,SESSION_00330,Business Analyst,Pune,web,campaign,1.0,,,,,,,,,,,,,
E000987,search_result_viewed,2026-08-21 09:38:44,C014,SEARCH_00315,SESSION_00315,Digital Marketer,Bengaluru,mobile,campaign,1.0,RESULT_00315,30.0,,,,,,,,,,,
E000988,listing_viewed,2026-08-21 09:40:15,C014,SEARCH_00315,SESSION_00315,Digital Marketer,Bengaluru,mobile,direct,1.0,,,LISTING_00201,5.0,,,,,,,,,
E001032,search_result_viewed,2026-08-21 09:40:55,C012,SEARCH_00330,SESSION_00330,Business Analyst,Pune,web,organic,1.0,RESULT_00330,26.0,,,,,,,,,,,
E001033,listing_viewed,2026-08-21 09:41:40,C012,SEARCH_00330,SESSION_00330,Business Analyst,Pune,web,direct,1.0,,,LISTING_00211,10.0,,,,,,,,,
E001015,search_performed,2026-08-21 10:04:00,C019,SEARCH_00324,SESSION_00324,Digital Marketer,Hyderabad,mobile,referral,1.0,,,,,,,,,,,,,
E001016,search_result_viewed,2026-08-21 10:04:22,C019,SEARCH_00324,SESSION_00324,Digital Marketer,Hyderabad,web,campaign,1.0,RESULT_00324,9.0,,,,,,,,,,,
E001012,search_performed,2026-08-21 10:10:00,C029,SEARCH_00323,SESSION_00323,Data Analyst,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E001013,search_result_viewed,2026-08-21 10:12:49,C029,SEARCH_00323,SESSION_00323,Data Analyst,Mumbai,web,direct,1.0,RESULT_00323,22.0,,,,,,,,,,,
E001014,listing_viewed,2026-08-21 10:15:19,C029,SEARCH_00323,SESSION_00323,Data Analyst,Mumbai,mobile,direct,1.0,,,LISTING_00206,6.0,,,,,,,,,
E001029,search_performed,2026-08-21 10:42:00,C022,SEARCH_00329,SESSION_00329,Digital Marketer,Hyderabad,web,campaign,1.0,,,,,,,,,,,,,
E001030,search_result_viewed,2026-08-21 10:44:42,C022,SEARCH_00329,SESSION_00329,Digital Marketer,Hyderabad,mobile,organic,1.0,RESULT_00329,19.0,,,,,,,,,,,
E001003,search_performed,2026-08-21 12:11:00,C020,SEARCH_00321,SESSION_00321,Software Developer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E001004,search_result_viewed,2026-08-21 12:12:01,C020,SEARCH_00321,SESSION_00321,Software Developer,Chennai,mobile,organic,1.0,RESULT_00321,7.0,,,,,,,,,,,
E000993,search_performed,2026-08-21 12:19:00,C019,SEARCH_00317,SESSION_00317,Business Analyst,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E000994,search_result_viewed,2026-08-21 12:20:35,C019,SEARCH_00317,SESSION_00317,Business Analyst,Bengaluru,mobile,organic,1.0,RESULT_00317,15.0,,,,,,,,,,,
E001023,search_performed,2026-08-21 13:30:00,C005,SEARCH_00327,SESSION_00327,UI/UX Designer,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E001024,search_result_viewed,2026-08-21 13:31:39,C005,SEARCH_00327,SESSION_00327,UI/UX Designer,Bengaluru,web,organic,1.0,RESULT_00327,24.0,,,,,,,,,,,
E001025,listing_viewed,2026-08-21 13:34:51,C005,SEARCH_00327,SESSION_00327,UI/UX Designer,Bengaluru,mobile,organic,1.0,,,LISTING_00209,2.0,,,,,,,,,
E001005,search_performed,2026-08-21 13:59:00,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,mobile,referral,1.0,,,,,,,,,,,,,
E001006,search_result_viewed,2026-08-21 13:59:46,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,web,direct,1.0,RESULT_00322,29.0,,,,,,,,,,,
E001007,listing_viewed,2026-08-21 14:00:05,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,mobile,organic,1.0,,,LISTING_00205,8.0,,,,,,,,,
E001034,search_performed,2026-08-21 14:39:00,C029,SEARCH_00331,SESSION_00331,Digital Marketer,Mumbai,mobile,direct,1.0,,,,,,,,,,,,,
E001035,search_result_viewed,2026-08-21 14:40:31,C029,SEARCH_00331,SESSION_00331,Digital Marketer,Mumbai,mobile,campaign,1.0,RESULT_00331,14.0,,,,,,,,,,,
E001008,company_contact_started,2026-08-21 15:00:05,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,web,referral,1.0,,,LISTING_00205,,CONTACT_00094,message,,,,,,,
E001020,search_performed,2026-08-21 15:19:00,C006,SEARCH_00326,SESSION_00326,UI/UX Designer,Bengaluru,mobile,campaign,1.0,,,,,,,,,,,,,
E001021,search_result_viewed,2026-08-21 15:20:07,C006,SEARCH_00326,SESSION_00326,UI/UX Designer,Bengaluru,mobile,referral,1.0,RESULT_00326,9.0,,,,,,,,,,,
E001022,listing_viewed,2026-08-21 15:23:16,C006,SEARCH_00326,SESSION_00326,UI/UX Designer,Bengaluru,mobile,campaign,1.0,,,LISTING_00208,6.0,,,,,,,,,
E000989,search_performed,2026-08-21 15:51:00,C032,SEARCH_00316,SESSION_00316,Digital Marketer,Pune,web,direct,1.0,,,,,,,,,,,,,
E000990,search_result_viewed,2026-08-21 15:51:59,C032,SEARCH_00316,SESSION_00316,Digital Marketer,Pune,web,organic,1.0,RESULT_00316,5.0,,,,,,,,,,,
E000991,listing_viewed,2026-08-21 15:55:32,C032,SEARCH_00316,SESSION_00316,Digital Marketer,Pune,web,campaign,1.0,,,LISTING_00202,2.0,,,,,,,,,
E000992,company_contact_started,2026-08-21 16:17:32,C032,SEARCH_00316,SESSION_00316,Digital Marketer,Pune,web,organic,1.0,,,LISTING_00202,,CONTACT_00093,email,,,,,,,
E001009,engagement_started,2026-08-21 17:00:05,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,web,referral,1.0,,,LISTING_00205,,,,ENGAGE_00051,application,,,,,
E001000,search_performed,2026-08-21 17:24:00,C035,SEARCH_00320,SESSION_00320,Software Developer,Chennai,web,organic,1.0,,,,,,,,,,,,,
E001001,search_result_viewed,2026-08-21 17:25:28,C035,SEARCH_00320,SESSION_00320,Software Developer,Chennai,mobile,organic,1.0,RESULT_00320,27.0,,,,,,,,,,,
E001002,listing_viewed,2026-08-21 17:26:00,C035,SEARCH_00320,SESSION_00320,Software Developer,Chennai,web,referral,1.0,,,LISTING_00204,8.0,,,,,,,,,
E001026,search_performed,2026-08-21 17:26:00,C035,SEARCH_00328,SESSION_00328,UI/UX Designer,Pune,web,direct,1.0,,,,,,,,,,,,,
E001027,search_result_viewed,2026-08-21 17:28:13,C035,SEARCH_00328,SESSION_00328,UI/UX Designer,Pune,web,referral,1.0,RESULT_00328,17.0,,,,,,,,,,,
E001028,listing_viewed,2026-08-21 17:31:20,C035,SEARCH_00328,SESSION_00328,UI/UX Designer,Pune,mobile,campaign,1.0,,,LISTING_00210,10.0,,,,,,,,,
E000995,search_performed,2026-08-21 18:30:00,C013,SEARCH_00318,SESSION_00318,Business Analyst,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E000996,search_result_viewed,2026-08-21 18:32:13,C013,SEARCH_00318,SESSION_00318,Business Analyst,Mumbai,mobile,referral,1.0,RESULT_00318,9.0,,,,,,,,,,,
E000997,listing_viewed,2026-08-21 18:35:51,C013,SEARCH_00318,SESSION_00318,Business Analyst,Mumbai,web,referral,1.0,,,LISTING_00203,7.0,,,,,,,,,
E000752,outcome_recorded,2026-08-21 20:17:02,C025,SEARCH_00242,SESSION_00242,UI/UX Designer,Bengaluru,web,organic,1.0,,,LISTING_00152,,,,,,MATCH_00020,,OUTCOME_00009,successful,success
E000897,match_created,2026-08-22 04:32:16,C010,SEARCH_00284,SESSION_00284,Digital Marketer,Mumbai,web,organic,1.0,,,LISTING_00183,,,,ENGAGE_00045,,MATCH_00025,company_candidate,,,
E001038,search_performed,2026-08-22 08:15:00,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E001039,search_result_viewed,2026-08-22 08:16:47,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,mobile,campaign,1.0,RESULT_00333,17.0,,,,,,,,,,,
E001040,listing_viewed,2026-08-22 08:19:46,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,mobile,direct,1.0,,,LISTING_00212,3.0,,,,,,,,,
E001071,search_performed,2026-08-22 08:43:00,C012,SEARCH_00343,SESSION_00343,Business Analyst,Chennai,web,organic,1.0,,,,,,,,,,,,,
E001072,search_result_viewed,2026-08-22 08:43:35,C012,SEARCH_00343,SESSION_00343,Business Analyst,Chennai,web,campaign,1.0,RESULT_00343,21.0,,,,,,,,,,,
E001041,company_contact_started,2026-08-22 08:44:46,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,mobile,direct,1.0,,,LISTING_00212,,CONTACT_00095,email,,,,,,,
E001073,listing_viewed,2026-08-22 08:46:50,C012,SEARCH_00343,SESSION_00343,Business Analyst,Chennai,mobile,direct,1.0,,,LISTING_00220,5.0,,,,,,,,,
E001044,search_performed,2026-08-22 09:08:00,C032,SEARCH_00334,SESSION_00334,UI/UX Designer,Hyderabad,mobile,campaign,1.0,,,,,,,,,,,,,
E001045,search_result_viewed,2026-08-22 09:10:44,C032,SEARCH_00334,SESSION_00334,UI/UX Designer,Hyderabad,web,campaign,1.0,RESULT_00334,18.0,,,,,,,,,,,
E001046,listing_viewed,2026-08-22 09:13:15,C032,SEARCH_00334,SESSION_00334,UI/UX Designer,Hyderabad,mobile,referral,1.0,,,LISTING_00213,8.0,,,,,,,,,
E001078,search_performed,2026-08-22 09:17:00,C021,SEARCH_00345,SESSION_00345,Business Analyst,Hyderabad,web,campaign,1.0,,,,,,,,,,,,,
E001079,search_result_viewed,2026-08-22 09:17:25,C021,SEARCH_00345,SESSION_00345,Business Analyst,Hyderabad,mobile,direct,1.0,RESULT_00345,13.0,,,,,,,,,,,
E001080,listing_viewed,2026-08-22 09:19:40,C021,SEARCH_00345,SESSION_00345,Business Analyst,Hyderabad,mobile,direct,1.0,,,LISTING_00222,4.0,,,,,,,,,
E001074,company_contact_started,2026-08-22 09:26:50,C012,SEARCH_00343,SESSION_00343,Business Analyst,Chennai,web,direct,1.0,,,LISTING_00220,,CONTACT_00098,message,,,,,,,
E001049,search_performed,2026-08-22 09:37:00,C037,SEARCH_00336,SESSION_00336,UI/UX Designer,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E001050,search_result_viewed,2026-08-22 09:39:24,C037,SEARCH_00336,SESSION_00336,UI/UX Designer,Mumbai,mobile,campaign,1.0,RESULT_00336,29.0,,,,,,,,,,,
E001047,company_contact_started,2026-08-22 09:41:15,C032,SEARCH_00334,SESSION_00334,UI/UX Designer,Hyderabad,web,campaign,1.0,,,LISTING_00213,,CONTACT_00096,phone,,,,,,,
E001051,listing_viewed,2026-08-22 09:41:47,C037,SEARCH_00336,SESSION_00336,UI/UX Designer,Mumbai,web,direct,1.0,,,LISTING_00214,10.0,,,,,,,,,
E001060,search_performed,2026-08-22 10:16:00,C010,SEARCH_00339,SESSION_00339,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E001061,search_result_viewed,2026-08-22 10:18:25,C010,SEARCH_00339,SESSION_00339,UI/UX Designer,Mumbai,mobile,organic,1.0,RESULT_00339,6.0,,,,,,,,,,,
E001057,search_performed,2026-08-22 12:31:00,C019,SEARCH_00338,SESSION_00338,Digital Marketer,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E001058,search_result_viewed,2026-08-22 12:32:21,C019,SEARCH_00338,SESSION_00338,Digital Marketer,Bengaluru,web,referral,1.0,RESULT_00338,13.0,,,,,,,,,,,
E001059,listing_viewed,2026-08-22 12:33:36,C019,SEARCH_00338,SESSION_00338,Digital Marketer,Bengaluru,web,direct,1.0,,,LISTING_00216,1.0,,,,,,,,,
E001052,search_performed,2026-08-22 12:39:00,C005,SEARCH_00337,SESSION_00337,Digital Marketer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E001053,search_result_viewed,2026-08-22 12:39:12,C005,SEARCH_00337,SESSION_00337,Digital Marketer,Chennai,mobile,campaign,1.0,RESULT_00337,20.0,,,,,,,,,,,
E001054,listing_viewed,2026-08-22 12:40:46,C005,SEARCH_00337,SESSION_00337,Digital Marketer,Chennai,mobile,referral,1.0,,,LISTING_00215,7.0,,,,,,,,,
E001055,company_contact_started,2026-08-22 12:43:46,C005,SEARCH_00337,SESSION_00337,Digital Marketer,Chennai,mobile,referral,1.0,,,LISTING_00215,,CONTACT_00097,phone,,,,,,,
E001010,match_created,2026-08-22 14:00:05,C033,SEARCH_00322,SESSION_00322,Software Developer,Hyderabad,web,referral,1.0,,,LISTING_00205,,,,ENGAGE_00051,,MATCH_00027,company_candidate,,,
E001081,search_performed,2026-08-22 14:13:00,C007,SEARCH_00346,SESSION_00346,Software Developer,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E001082,search_result_viewed,2026-08-22 14:13:36,C007,SEARCH_00346,SESSION_00346,Software Developer,Chennai,web,organic,1.0,RESULT_00346,6.0,,,,,,,,,,,
E001083,listing_viewed,2026-08-22 14:14:50,C007,SEARCH_00346,SESSION_00346,Software Developer,Chennai,web,campaign,1.0,,,LISTING_00223,8.0,,,,,,,,,
E001086,search_performed,2026-08-22 14:25:00,C033,SEARCH_00347,SESSION_00347,UI/UX Designer,Pune,web,direct,1.0,,,,,,,,,,,,,
E001087,search_result_viewed,2026-08-22 14:27:13,C033,SEARCH_00347,SESSION_00347,UI/UX Designer,Pune,mobile,referral,1.0,RESULT_00347,8.0,,,,,,,,,,,
E001088,listing_viewed,2026-08-22 14:29:05,C033,SEARCH_00347,SESSION_00347,UI/UX Designer,Pune,web,referral,1.0,,,LISTING_00224,1.0,,,,,,,,,
E001062,search_performed,2026-08-22 14:49:00,C039,SEARCH_00340,SESSION_00340,Software Developer,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E001063,search_result_viewed,2026-08-22 14:51:53,C039,SEARCH_00340,SESSION_00340,Software Developer,Pune,web,referral,1.0,RESULT_00340,10.0,,,,,,,,,,,
E001064,listing_viewed,2026-08-22 14:53:10,C039,SEARCH_00340,SESSION_00340,Software Developer,Pune,web,direct,1.0,,,LISTING_00217,2.0,,,,,,,,,
E001084,company_contact_started,2026-08-22 14:55:50,C007,SEARCH_00346,SESSION_00346,Software Developer,Chennai,web,campaign,1.0,,,LISTING_00223,,CONTACT_00099,message,,,,,,,
E001048,search_performed,2026-08-22 14:59:00,C016,SEARCH_00335,SESSION_00335,Digital Marketer,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E001065,search_performed,2026-08-22 16:14:00,C031,SEARCH_00341,SESSION_00341,Business Analyst,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E001066,search_result_viewed,2026-08-22 16:14:47,C031,SEARCH_00341,SESSION_00341,Business Analyst,Pune,mobile,organic,1.0,RESULT_00341,21.0,,,,,,,,,,,
E001067,listing_viewed,2026-08-22 16:18:21,C031,SEARCH_00341,SESSION_00341,Business Analyst,Pune,mobile,referral,1.0,,,LISTING_00218,8.0,,,,,,,,,
E001075,search_performed,2026-08-22 17:08:00,C008,SEARCH_00344,SESSION_00344,Data Analyst,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E001076,search_result_viewed,2026-08-22 17:08:57,C008,SEARCH_00344,SESSION_00344,Data Analyst,Bengaluru,mobile,campaign,1.0,RESULT_00344,13.0,,,,,,,,,,,
E001077,listing_viewed,2026-08-22 17:09:26,C008,SEARCH_00344,SESSION_00344,Data Analyst,Bengaluru,mobile,campaign,1.0,,,LISTING_00221,8.0,,,,,,,,,
E001068,search_performed,2026-08-22 18:22:00,C003,SEARCH_00342,SESSION_00342,Data Analyst,Chennai,mobile,referral,1.0,,,,,,,,,,,,,
E001069,search_result_viewed,2026-08-22 18:23:18,C003,SEARCH_00342,SESSION_00342,Data Analyst,Chennai,web,referral,1.0,RESULT_00342,30.0,,,,,,,,,,,
E001070,listing_viewed,2026-08-22 18:25:08,C003,SEARCH_00342,SESSION_00342,Data Analyst,Chennai,web,direct,1.0,,,LISTING_00219,8.0,,,,,,,,,
E001056,engagement_started,2026-08-23 04:43:46,C005,SEARCH_00337,SESSION_00337,Digital Marketer,Chennai,web,organic,1.0,,,LISTING_00215,,,,ENGAGE_00053,application,,,,,
E001042,engagement_started,2026-08-23 06:44:46,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,web,direct,1.0,,,LISTING_00212,,,,ENGAGE_00052,application,,,,,
E000971,match_created,2026-08-23 08:01:17,C029,SEARCH_00308,SESSION_00308,Data Analyst,Chennai,mobile,direct,1.0,,,LISTING_00198,,,,ENGAGE_00050,,MATCH_00026,company_candidate,,,
