application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP01801,STU00278,COL006,CMR Institute of Technology,DataNest,Software Engineer,Rejected,,2026-08-07T16:05
APP01802,STU02288,COL001,BMS Institute of Technology,Vertex Digital,Data Analyst,Placed,14.2,2026-09-06T15:25
APP01803,STU01071,COL001,BMS Institute of Technology,QuantEdge,Software Engineer,Interview,,2026-09-11T15:13
APP01804,STU00878,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Software Engineer,Applied,,2026-08-13T17:36
APP01805,STU01770,COL005,New Horizon College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-09-19T13:53
APP01806,STU02333,COL002,RV College of Engineering,Orion Analytics,Backend Developer,Rejected,,2026-08-27T10:12
APP01807,STU00080,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Interview,,2026-07-17T11:30
APP01808,STU00184,COL006,CMR Institute of Technology,FinEdge Solutions,Data Analyst,Screening,,2026-08-16T15:40
APP01809,STU00501,COL002,RV College of Engineering,Vertex Digital,Business Analyst,Interview,,2026-08-12T20:35
APP01810,STU01717,COL001,BMS Institute of Technology,Orion Analytics,Business Analyst,Offer,10.7,2026-09-01T20:37
APP01811,STU02277,COL001,BMS Institute of Technology,FinEdge Solutions,Backend Developer,Rejected,,2026-08-20T18:37
APP01812,STU02301,COL003,PES University,PrimeStack,Software Engineer,Applied,,2026-08-24T18:22
APP01813,STU00608,COL004,Dayananda Sagar College of Engineering,PrimeStack,Data Analyst,Interview,,2026-09-13T17:28
APP01814,STU01605,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Backend Developer,Interview,,2026-09-09T12:25
APP01815,STU01364,COL002,RV College of Engineering,InfiCore,ML Engineer,Interview,,2026-09-13T20:36
APP01816,STU01545,COL004,Dayananda Sagar College of Engineering,DataNest,ML Engineer,Interview,,2026-08-20T09:09
APP01817,STU02391,COL006,CMR Institute of Technology,Aster Mobility,Software Engineer,Applied,,2026-07-30T19:49
APP01818,STU00755,COL006,CMR Institute of Technology,PrimeStack,ML Engineer,Interview,,2026-09-30T18:28
APP01819,STU01104,COL003,PES University,Vertex Digital,Frontend Developer,Applied,,2026-08-15T11:22
APP01820,STU00130,COL005,New Horizon College of Engineering,FinEdge Solutions,ML Engineer,Interview,,2026-09-15T12:54
APP01821,STU00875,COL006,CMR Institute of Technology,BlueOrbit Labs,Frontend Developer,Screening,,2026-09-04T20:04
APP01822,STU02112,COL003,PES University,Aster Mobility,Backend Developer,Interview,,2026-08-14T16:02
APP01823,STU01190,COL004,Dayananda Sagar College of Engineering,CloudMinds,ML Engineer,Placed,8.8,2026-07-31T21:00
APP01824,STU00771,COL002,RV College of Engineering,BrightWorks,ML Engineer,Applied,,2026-07-30T10:26
APP01825,STU00842,COL003,PES University,DataNest,Backend Developer,Placed,5.3,2026-08-24T16:55
APP01826,STU00914,COL006,CMR Institute of Technology,DataNest,Data Analyst,Interview,,2026-08-15T20:39
APP01827,STU01163,COL006,CMR Institute of Technology,Aster Mobility,Business Analyst,Placed,6.8,2026-08-11T18:24
APP01828,STU02098,COL005,New Horizon College of Engineering,FinEdge Solutions,Frontend Developer,Screening,,2026-09-20T18:24
APP01829,STU00789,COL006,CMR Institute of Technology,BrightWorks,ML Engineer,Interview,,2026-09-30T09:19
APP01830,STU01999,COL001,BMS Institute of Technology,FinEdge Solutions,Backend Developer,Interview,,2026-08-17T10:11
APP01831,STU01222,COL003,PES University,Nova Systems,Frontend Developer,Screening,,2026-08-09T17:36
APP01832,STU01555,COL004,Dayananda Sagar College of Engineering,DataNest,Software Engineer,Applied,,2026-08-01T12:41
APP01833,STU02276,COL001,BMS Institute of Technology,CloudMinds,Frontend Developer,Interview,,2026-08-28T18:10
APP01834,STU01171,COL006,CMR Institute of Technology,NextGen Labs,Data Analyst,Interview,,2026-09-28T12:59
APP01835,STU02127,COL001,BMS Institute of Technology,BlueOrbit Labs,Frontend Developer,Screening,,2026-07-13T11:54
APP01836,STU00907,COL001,BMS Institute of Technology,PrimeStack,Data Analyst,Applied,,2026-08-09T10:14
APP01837,STU00202,COL005,New Horizon College of Engineering,DataNest,ML Engineer,Offer,12.1,2026-07-26T18:09
APP01838,STU00106,COL005,New Horizon College of Engineering,InfiCore,Data Analyst,Applied,,2026-08-19T19:18
APP01839,STU00971,COL005,New Horizon College of Engineering,QuantEdge,ML Engineer,Placed,11.8,2026-08-30T14:13
APP01840,STU00884,COL004,Dayananda Sagar College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-08-20T18:20
APP01841,STU01556,COL005,New Horizon College of Engineering,TechForge,Data Analyst,Applied,,2026-09-23T18:43
APP01842,STU01898,COL005,New Horizon College of Engineering,DataNest,Business Analyst,Screening,,2026-08-26T10:43
APP01843,STU00773,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Rejected,,2026-07-09T15:13
APP01844,STU00484,COL006,CMR Institute of Technology,PrimeStack,ML Engineer,Screening,,2026-08-17T11:54
APP01845,STU00847,COL005,New Horizon College of Engineering,CloudMinds,ML Engineer,Screening,,2026-09-24T10:29
APP01846,STU02027,COL003,PES University,FinEdge Solutions,Backend Developer,Interview,,2026-08-13T21:00
APP01847,STU01584,COL005,New Horizon College of Engineering,Aster Mobility,Backend Developer,Interview,,2026-08-22T12:30
APP01848,STU01179,COL003,PES University,BrightWorks,Frontend Developer,Applied,,2026-09-01T16:23
APP01849,STU00546,COL005,New Horizon College of Engineering,Aster Mobility,Data Analyst,Offer,4.8,2026-07-29T16:08
APP01850,STU01400,COL005,New Horizon College of Engineering,DataNest,Frontend Developer,Applied,,2026-08-21T20:29
APP01851,STU01949,COL001,BMS Institute of Technology,CodeCraft,Backend Developer,Rejected,,2026-08-17T15:16
APP01852,STU00581,COL003,PES University,Orion Analytics,Data Analyst,Offer,12.2,2026-09-12T15:33
APP01853,STU02303,COL002,RV College of Engineering,CodeCraft,Backend Developer,Screening,,2026-08-04T16:54
APP01854,STU02259,COL002,RV College of Engineering,BlueOrbit Labs,Software Engineer,Rejected,,2026-08-25T12:49
APP01855,STU00677,COL004,Dayananda Sagar College of Engineering,BrightWorks,Backend Developer,Offer,13.0,2026-07-13T09:10
APP01856,STU00875,COL006,CMR Institute of Technology,Nova Systems,Data Analyst,Applied,,2026-09-05T20:04
APP01857,STU02139,COL006,CMR Institute of Technology,DataNest,ML Engineer,Rejected,,2026-09-01T20:38
APP01858,STU00065,COL004,Dayananda Sagar College of Engineering,Nova Systems,Software Engineer,Applied,,2026-09-26T12:42
APP01859,STU01114,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Interview,,2026-08-04T19:26
APP01860,STU01378,COL005,New Horizon College of Engineering,Orion Analytics,Software Engineer,Screening,,2026-09-27T19:22
APP01861,STU00310,COL004,Dayananda Sagar College of Engineering,PrimeStack,Business Analyst,Interview,,2026-09-01T12:44
APP01862,STU01455,COL005,New Horizon College of Engineering,CloudMinds,ML Engineer,Screening,,2026-08-11T18:14
APP01863,STU01668,COL003,PES University,NextGen Labs,Data Analyst,Rejected,,2026-07-22T16:50
APP01864,STU02180,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Screening,,2026-09-18T13:07
APP01865,STU00738,COL001,BMS Institute of Technology,CloudMinds,Software Engineer,Screening,,2026-08-25T15:25
APP01866,STU00810,COL001,BMS Institute of Technology,Orion Analytics,Data Analyst,Offer,8.4,2026-08-03T12:37
APP01867,STU00282,COL005,New Horizon College of Engineering,DataNest,Data Analyst,Rejected,,2026-08-20T10:34
APP01868,STU02331,COL005,New Horizon College of Engineering,PrimeStack,Software Engineer,Screening,,2026-07-23T18:18
APP01869,STU01882,COL004,Dayananda Sagar College of Engineering,DataNest,Business Analyst,Applied,,2026-08-22T14:43
APP01870,STU01331,COL001,BMS Institute of Technology,CloudMinds,Frontend Developer,Offer,7.7,2026-07-29T10:00
APP01871,STU00059,COL003,PES University,Nova Systems,Business Analyst,Interview,,2026-07-27T10:30
APP01872,STU01888,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Software Engineer,Applied,,2026-08-03T19:20
APP01873,STU00069,COL003,PES University,NextGen Labs,Business Analyst,Screening,,2026-08-22T16:30
APP01874,STU00260,COL001,BMS Institute of Technology,DataNest,Software Engineer,Screening,,2026-09-16T14:03
APP01875,STU00069,COL003,PES University,QuantEdge,Data Analyst,Interview,,2026-08-05T16:30
APP01876,STU02091,COL006,CMR Institute of Technology,Nova Systems,Software Engineer,Screening,,2026-08-22T12:21
APP01877,STU00261,COL004,Dayananda Sagar College of Engineering,Orion Analytics,ML Engineer,Rejected,,2026-08-23T15:11
APP01878,STU01488,COL005,New Horizon College of Engineering,QuantEdge,Backend Developer,Offer,7.2,2026-08-20T20:55
APP01879,STU00130,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Rejected,,2026-08-07T12:54
APP01880,STU00072,COL006,CMR Institute of Technology,FinEdge Solutions,Data Analyst,Applied,,2026-10-01T17:32
APP01881,STU01517,COL006,CMR Institute of Technology,Nova Systems,Data Analyst,Applied,,2026-08-19T18:53
APP01882,STU02056,COL003,PES University,CloudMinds,Business Analyst,Rejected,,2026-09-17T10:16
APP01883,STU00750,COL001,BMS Institute of Technology,Nova Systems,Data Analyst,Rejected,,2026-10-03T16:58
APP01884,STU00366,COL003,PES University,Aster Mobility,Business Analyst,Interview,,2026-09-24T15:16
APP01885,STU01777,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,ML Engineer,Interview,,2026-08-12T09:59
APP01886,STU02044,COL002,RV College of Engineering,TechForge,Business Analyst,Applied,,2026-08-03T13:28
APP01887,STU01840,COL006,CMR Institute of Technology,Nova Systems,Business Analyst,Offer,10.1,2026-08-11T17:29
APP01888,STU01261,COL003,PES University,NextGen Labs,Backend Developer,Offer,12.0,2026-07-19T12:34
APP01889,STU00032,COL003,PES University,CodeCraft,Business Analyst,Interview,,2026-08-11T16:00
APP01890,STU00794,COL006,CMR Institute of Technology,NextGen Labs,Business Analyst,Screening,,2026-09-11T13:38
APP01891,STU01576,COL002,RV College of Engineering,CodeCraft,Frontend Developer,Screening,,2026-08-12T14:36
APP01892,STU01583,COL004,Dayananda Sagar College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-08-29T15:55
APP01893,STU02081,COL003,PES University,CloudMinds,Data Analyst,Interview,,2026-08-07T14:00
APP01894,STU02205,COL003,PES University,Vertex Digital,Software Engineer,Interview,,2026-08-30T09:04
APP01895,STU00040,COL002,RV College of Engineering,PrimeStack,Data Analyst,Offer,8.7,2026-08-10T16:41
APP01896,STU01788,COL005,New Horizon College of Engineering,BlueOrbit Labs,Backend Developer,Applied,,2026-08-31T13:31
APP01897,STU01820,COL004,Dayananda Sagar College of Engineering,DataNest,Business Analyst,Applied,,2026-07-28T17:21
APP01898,STU01759,COL006,CMR Institute of Technology,NextGen Labs,Frontend Developer,Rejected,,2026-08-28T15:58
APP01899,STU01514,COL002,RV College of Engineering,TechForge,Data Analyst,Applied,,2026-08-17T09:37
APP01900,STU01672,COL002,RV College of Engineering,CloudMinds,Frontend Developer,Screening,,2026-07-18T15:44
APP01901,STU02132,COL002,RV College of Engineering,BlueOrbit Labs,ML Engineer,Offer,8.3,2026-08-26T13:09
APP01902,STU00346,COL005,New Horizon College of Engineering,QuantEdge,ML Engineer,Screening,,2026-07-24T10:40
APP01903,STU00118,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Placed,6.3,2026-07-13T16:39
APP01904,STU02288,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Rejected,,2026-09-08T15:25
APP01905,STU02108,COL003,PES University,QuantEdge,Data Analyst,Interview,,2026-09-01T12:45
APP01906,STU01118,COL003,PES University,Orion Analytics,ML Engineer,Applied,,2026-08-06T16:26
APP01907,STU01583,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Rejected,,2026-09-15T15:55
APP01908,STU02292,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Applied,,2026-08-05T09:18
APP01909,STU00286,COL006,CMR Institute of Technology,Aster Mobility,Data Analyst,Rejected,,2026-07-17T18:59
APP01910,STU02189,COL003,PES University,QuantEdge,Frontend Developer,Applied,,2026-08-15T18:03
APP01911,STU02143,COL004,Dayananda Sagar College of Engineering,Nova Systems,Frontend Developer,Screening,,2026-08-10T17:57
APP01912,STU02198,COL006,CMR Institute of Technology,CloudMinds,Data Analyst,Screening,,2026-09-14T12:41
APP01913,STU02124,COL001,BMS Institute of Technology,BrightWorks,ML Engineer,Applied,,2026-10-08T18:00
APP01914,STU01158,COL003,PES University,PrimeStack,Business Analyst,Screening,,2026-08-21T09:14
APP01915,STU00655,COL005,New Horizon College of Engineering,InfiCore,Data Analyst,Interview,,2026-08-28T10:25
APP01916,STU01824,COL003,PES University,Nova Systems,Backend Developer,Interview,,2026-08-24T13:56
APP01917,STU00187,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Software Engineer,Placed,7.0,2026-08-05T19:22
APP01918,STU00403,COL002,RV College of Engineering,Vertex Digital,Data Analyst,Screening,,2026-09-03T10:22
APP01919,STU01539,COL003,PES University,TechForge,Frontend Developer,Placed,12.9,2026-09-13T10:08
APP01920,STU00973,COL004,Dayananda Sagar College of Engineering,DataNest,Backend Developer,Interview,,2026-08-07T20:01
APP01921,STU02304,COL005,New Horizon College of Engineering,TechForge,Business Analyst,Applied,,2026-08-08T18:12
APP01922,STU00428,COL001,BMS Institute of Technology,Vertex Digital,Business Analyst,Offer,8.9,2026-08-12T17:34
APP01923,STU00914,COL006,CMR Institute of Technology,CloudMinds,Business Analyst,Screening,,2026-07-19T20:39
APP01924,STU01342,COL005,New Horizon College of Engineering,InfiCore,Backend Developer,Applied,,2026-07-23T18:06
APP01925,STU01871,COL005,New Horizon College of Engineering,CodeCraft,Business Analyst,Rejected,,2026-07-21T16:34
APP01926,STU01634,COL001,BMS Institute of Technology,InfiCore,Frontend Developer,Rejected,,2026-07-29T11:39
APP01927,STU00833,COL005,New Horizon College of Engineering,FinEdge Solutions,Frontend Developer,Offer,9.3,2026-07-25T14:16
APP01928,STU01431,COL002,RV College of Engineering,TechForge,Data Analyst,Applied,,2026-08-26T17:55
APP01929,STU01248,COL006,CMR Institute of Technology,Vertex Digital,Frontend Developer,Screening,,2026-08-17T17:57
APP01930,STU01949,COL001,BMS Institute of Technology,Orion Analytics,Backend Developer,Offer,12.8,2026-09-01T15:16
APP01931,STU01238,COL006,CMR Institute of Technology,QuantEdge,Backend Developer,Screening,,2026-07-27T12:21
APP01932,STU00907,COL001,BMS Institute of Technology,BlueOrbit Labs,Data Analyst,Rejected,,2026-07-22T10:14
APP01933,STU00656,COL005,New Horizon College of Engineering,NextGen Labs,Software Engineer,Rejected,,2026-09-05T18:25
APP01934,STU01373,COL001,BMS Institute of Technology,FinEdge Solutions,Backend Developer,Applied,,2026-08-07T17:05
APP01935,STU01740,COL005,New Horizon College of Engineering,Orion Analytics,Business Analyst,Applied,,2026-09-08T18:02
APP01936,STU00692,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Screening,,2026-07-30T16:53
APP01937,STU01783,COL003,PES University,PrimeStack,ML Engineer,Applied,,2026-07-25T13:09
APP01938,STU00582,COL002,RV College of Engineering,DataNest,Frontend Developer,Placed,15.4,2026-08-21T14:45
APP01939,STU01307,COL004,Dayananda Sagar College of Engineering,CodeCraft,Business Analyst,Applied,,2026-08-06T16:02
APP01940,STU01502,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Rejected,,2026-08-28T15:16
APP01941,STU00667,COL001,BMS Institute of Technology,InfiCore,Software Engineer,Screening,,2026-08-06T12:48
APP01942,STU00248,COL001,BMS Institute of Technology,Orion Analytics,Software Engineer,Interview,,2026-09-01T12:53
APP01943,STU01901,COL002,RV College of Engineering,BrightWorks,Backend Developer,Screening,,2026-07-30T17:06
APP01944,STU01596,COL001,BMS Institute of Technology,BrightWorks,Data Analyst,Rejected,,2026-08-17T15:01
APP01945,STU00429,COL001,BMS Institute of Technology,DataNest,Frontend Developer,Applied,,2026-07-04T09:55
APP01946,STU02398,COL002,RV College of Engineering,DataNest,Backend Developer,Applied,,2026-08-24T13:18
APP01947,STU01342,COL005,New Horizon College of Engineering,Vertex Digital,Backend Developer,Placed,13.8,2026-08-12T18:06
APP01948,STU00391,COL004,Dayananda Sagar College of Engineering,Aster Mobility,ML Engineer,Rejected,,2026-08-26T18:41
APP01949,STU00628,COL002,RV College of Engineering,Nova Systems,Software Engineer,Applied,,2026-08-04T12:44
APP01950,STU00579,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Applied,,2026-09-14T09:28
APP01951,STU00854,COL003,PES University,Aster Mobility,Software Engineer,Interview,,2026-07-18T16:13
APP01952,STU00434,COL002,RV College of Engineering,Orion Analytics,Backend Developer,Applied,,2026-07-03T20:34
APP01953,STU02078,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Screening,,2026-10-06T13:33
APP01954,STU01618,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Frontend Developer,Screening,,2026-08-12T16:01
APP01955,STU01658,COL001,BMS Institute of Technology,FinEdge Solutions,Software Engineer,Applied,,2026-08-31T16:25
APP01956,STU00356,COL005,New Horizon College of Engineering,QuantEdge,Backend Developer,Rejected,,2026-09-22T09:56
APP01957,STU01020,COL005,New Horizon College of Engineering,Orion Analytics,Business Analyst,Applied,,2026-08-25T15:15
APP01958,STU00917,COL005,New Horizon College of Engineering,FinEdge Solutions,ML Engineer,Interview,,2026-09-15T09:48
APP01959,STU01858,COL004,Dayananda Sagar College of Engineering,InfiCore,Frontend Developer,Interview,,2026-07-23T11:43
APP01960,STU00075,COL001,BMS Institute of Technology,InfiCore,Backend Developer,Rejected,,2026-09-11T16:45
APP01961,STU00062,COL004,Dayananda Sagar College of Engineering,InfiCore,Backend Developer,Screening,,2026-07-26T11:32
