event_id,event_name,event_timestamp,payment_id,company_id,seller_id,order_id,amount,currency,gateway,event_version,payment_method,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason,chargeback_id,chargeback_amount,chargeback_reason
PE001536,payment_initiated,2026-08-18 17:46:00,PAY00386,CMP012,SEL013,ORD00386,22448.78,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE001537,payment_authorized,2026-08-18 17:46:37,PAY00386,CMP012,SEL013,ORD00386,22448.78,INR,DemoPay,1.0,,GTX000386,,,,,,,,,,,,
PE001538,payment_captured,2026-08-18 17:47:47,PAY00386,CMP012,SEL013,ORD00386,22448.78,INR,DemoPay,1.0,,GTX000386,22448.78,,,,,,,,,,,
PE001539,revenue_recognized,2026-08-18 17:59:47,PAY00386,CMP012,SEL013,ORD00386,1795.9,INR,DemoPay,1.0,,,,REV00386,1795.9,platform_fee,,,,,,,,
PE001540,payment_initiated,2026-08-18 10:28:00,PAY00387,CMP022,SEL008,ORD00387,19294.34,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001541,payment_authorized,2026-08-18 10:28:41,PAY00387,CMP022,SEL008,ORD00387,19294.34,INR,DemoPay,1.0,,GTX000387,,,,,,,,,,,,
PE001542,payment_captured,2026-08-18 10:30:10,PAY00387,CMP022,SEL008,ORD00387,19294.34,INR,DemoPay,1.0,,GTX000387,19294.34,,,,,,,,,,,
PE001543,revenue_recognized,2026-08-18 12:22:10,PAY00387,CMP022,SEL008,ORD00387,1543.55,INR,DemoPay,1.0,,,,REV00387,1543.55,platform_fee,,,,,,,,
PE001544,payment_initiated,2026-08-18 15:14:00,PAY00388,CMP016,SEL012,ORD00388,6642.25,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001545,payment_authorized,2026-08-18 15:14:19,PAY00388,CMP016,SEL012,ORD00388,6642.25,INR,DemoPay,1.0,,GTX000388,,,,,,,,,,,,
PE001546,payment_captured,2026-08-18 15:14:29,PAY00388,CMP016,SEL012,ORD00388,6642.25,INR,DemoPay,1.0,,GTX000388,6642.25,,,,,,,,,,,
PE001547,revenue_recognized,2026-08-18 16:40:29,PAY00388,CMP016,SEL012,ORD00388,531.38,INR,DemoPay,1.0,,,,REV00388,531.38,platform_fee,,,,,,,,
PE001548,payment_initiated,2026-08-18 08:02:00,PAY00389,CMP012,SEL013,ORD00389,23070.7,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001549,payment_authorized,2026-08-18 08:02:50,PAY00389,CMP012,SEL013,ORD00389,23070.7,INR,DemoGateway,1.0,,GTX000389,,,,,,,,,,,,
PE001550,payment_captured,2026-08-18 08:04:01,PAY00389,CMP012,SEL013,ORD00389,23070.7,INR,DemoGateway,1.0,,GTX000389,23070.7,,,,,,,,,,,
PE001551,revenue_recognized,2026-08-18 09:26:01,PAY00389,CMP012,SEL013,ORD00389,1845.66,INR,DemoGateway,1.0,,,,REV00389,1845.66,platform_fee,,,,,,,,
PE001552,payment_initiated,2026-08-18 14:23:00,PAY00390,CMP009,SEL019,ORD00390,10351.5,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001553,payment_authorized,2026-08-18 14:23:58,PAY00390,CMP009,SEL019,ORD00390,10351.5,INR,DemoPay,1.0,,GTX000390,,,,,,,,,,,,
PE001554,payment_captured,2026-08-18 14:24:12,PAY00390,CMP009,SEL019,ORD00390,10351.5,INR,DemoPay,1.0,,GTX000390,10351.5,,,,,,,,,,,
PE001555,revenue_recognized,2026-08-18 15:31:12,PAY00390,CMP009,SEL019,ORD00390,828.12,INR,DemoPay,1.0,,,,REV00390,828.12,platform_fee,,,,,,,,
PE001556,payment_initiated,2026-08-18 13:31:00,PAY00391,CMP008,SEL017,ORD00391,9793.1,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001557,payment_authorized,2026-08-18 13:31:05,PAY00391,CMP008,SEL017,ORD00391,9793.1,INR,DemoGateway,1.0,,GTX000391,,,,,,,,,,,,
PE001558,payment_captured,2026-08-18 13:32:14,PAY00391,CMP008,SEL017,ORD00391,9793.1,INR,DemoGateway,1.0,,GTX000391,9793.1,,,,,,,,,,,
PE001559,revenue_recognized,2026-08-18 15:25:14,PAY00391,CMP008,SEL017,ORD00391,783.45,INR,DemoGateway,1.0,,,,REV00391,783.45,platform_fee,,,,,,,,
PE001560,payment_initiated,2026-08-18 10:10:00,PAY00392,CMP003,SEL017,ORD00392,6470.65,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001561,payment_authorized,2026-08-18 10:10:57,PAY00392,CMP003,SEL017,ORD00392,6470.65,INR,DemoGateway,1.0,,GTX000392,,,,,,,,,,,,
PE001562,payment_captured,2026-08-18 10:11:17,PAY00392,CMP003,SEL017,ORD00392,6470.65,INR,DemoGateway,1.0,,GTX000392,6470.65,,,,,,,,,,,
PE001563,revenue_recognized,2026-08-18 11:36:17,PAY00392,CMP003,SEL017,ORD00392,517.65,INR,DemoGateway,1.0,,,,REV00392,517.65,platform_fee,,,,,,,,
PE001564,payment_initiated,2026-08-18 15:13:00,PAY00393,CMP024,SEL004,ORD00393,17367.89,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001565,payment_authorized,2026-08-18 15:13:58,PAY00393,CMP024,SEL004,ORD00393,17367.89,INR,DemoGateway,1.0,,GTX000393,,,,,,,,,,,,
PE001566,payment_captured,2026-08-18 15:14:55,PAY00393,CMP024,SEL004,ORD00393,17367.89,INR,DemoGateway,1.0,,GTX000393,17367.89,,,,,,,,,,,
PE001567,revenue_recognized,2026-08-18 15:17:55,PAY00393,CMP024,SEL004,ORD00393,1389.43,INR,DemoGateway,1.0,,,,REV00393,1389.43,platform_fee,,,,,,,,
PE001568,payment_initiated,2026-08-18 08:57:00,PAY00394,CMP019,SEL006,ORD00394,16294.2,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001569,payment_authorized,2026-08-18 08:57:15,PAY00394,CMP019,SEL006,ORD00394,16294.2,INR,DemoPay,1.0,,GTX000394,,,,,,,,,,,,
PE001570,payment_captured,2026-08-18 08:57:53,PAY00394,CMP019,SEL006,ORD00394,16294.2,INR,DemoPay,1.0,,GTX000394,16294.2,,,,,,,,,,,
PE001571,revenue_recognized,2026-08-18 10:56:53,PAY00394,CMP019,SEL006,ORD00394,1303.54,INR,DemoPay,1.0,,,,REV00394,1303.54,platform_fee,,,,,,,,
PE001572,payment_initiated,2026-08-18 18:52:00,PAY00395,CMP020,SEL019,ORD00395,22144.96,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE001573,payment_authorized,2026-08-18 18:52:18,PAY00395,CMP020,SEL019,ORD00395,22144.96,INR,DemoPay,1.0,,GTX000395,,,,,,,,,,,,
PE001574,payment_captured,2026-08-18 18:53:20,PAY00395,CMP020,SEL019,ORD00395,22144.96,INR,DemoPay,1.0,,GTX000395,22144.96,,,,,,,,,,,
PE001575,revenue_recognized,2026-08-18 20:11:20,PAY00395,CMP020,SEL019,ORD00395,1771.6,INR,DemoPay,1.0,,,,REV00395,1771.6,platform_fee,,,,,,,,
PE001576,payment_initiated,2026-08-18 17:52:00,PAY00396,CMP006,SEL008,ORD00396,15619.71,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE001577,payment_authorized,2026-08-18 17:52:37,PAY00396,CMP006,SEL008,ORD00396,15619.71,INR,DemoGateway,1.0,,GTX000396,,,,,,,,,,,,
PE001578,payment_captured,2026-08-18 17:53:15,PAY00396,CMP006,SEL008,ORD00396,15619.71,INR,DemoGateway,1.0,,GTX000396,15619.71,,,,,,,,,,,
PE001579,revenue_recognized,2026-08-18 18:15:15,PAY00396,CMP006,SEL008,ORD00396,1249.58,INR,DemoGateway,1.0,,,,REV00396,1249.58,platform_fee,,,,,,,,
PE001580,payment_initiated,2026-08-18 14:08:00,PAY00397,CMP015,SEL020,ORD00397,6900.62,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001581,payment_failed,2026-08-18 14:09:16,PAY00397,CMP015,SEL020,ORD00397,6900.62,INR,DemoPay,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE001582,payment_initiated,2026-08-18 10:30:00,PAY00398,CMP022,SEL014,ORD00398,15729.51,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001583,payment_authorized,2026-08-18 10:30:55,PAY00398,CMP022,SEL014,ORD00398,15729.51,INR,DemoPay,1.0,,GTX000398,,,,,,,,,,,,
PE001584,payment_captured,2026-08-18 10:32:08,PAY00398,CMP022,SEL014,ORD00398,15729.51,INR,DemoPay,1.0,,GTX000398,15729.51,,,,,,,,,,,
PE001585,revenue_recognized,2026-08-18 11:37:08,PAY00398,CMP022,SEL014,ORD00398,1258.36,INR,DemoPay,1.0,,,,REV00398,1258.36,platform_fee,,,,,,,,
PE001586,payment_initiated,2026-08-18 18:41:00,PAY00399,CMP022,SEL005,ORD00399,22578.77,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE001587,payment_authorized,2026-08-18 18:41:28,PAY00399,CMP022,SEL005,ORD00399,22578.77,INR,DemoPay,1.0,,GTX000399,,,,,,,,,,,,
PE001588,payment_captured,2026-08-18 18:43:24,PAY00399,CMP022,SEL005,ORD00399,22578.77,INR,DemoPay,1.0,,GTX000399,22578.77,,,,,,,,,,,
PE001589,revenue_recognized,2026-08-18 18:49:24,PAY00399,CMP022,SEL005,ORD00399,1806.3,INR,DemoPay,1.0,,,,REV00399,1806.3,platform_fee,,,,,,,,
PE001590,payment_initiated,2026-08-18 17:06:00,PAY00400,CMP026,SEL016,ORD00400,9737.17,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001591,payment_authorized,2026-08-18 17:06:35,PAY00400,CMP026,SEL016,ORD00400,9737.17,INR,DemoGateway,1.0,,GTX000400,,,,,,,,,,,,
PE001592,payment_captured,2026-08-18 17:08:18,PAY00400,CMP026,SEL016,ORD00400,9737.17,INR,DemoGateway,1.0,,GTX000400,9737.17,,,,,,,,,,,
PE001593,revenue_recognized,2026-08-18 17:38:18,PAY00400,CMP026,SEL016,ORD00400,778.97,INR,DemoGateway,1.0,,,,REV00400,778.97,platform_fee,,,,,,,,
PE001594,payment_initiated,2026-08-18 08:45:00,PAY00401,CMP020,SEL018,ORD00401,7558.42,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001595,payment_authorized,2026-08-18 08:45:41,PAY00401,CMP020,SEL018,ORD00401,7558.42,INR,DemoGateway,1.0,,GTX000401,,,,,,,,,,,,
PE001596,payment_captured,2026-08-18 08:46:52,PAY00401,CMP020,SEL018,ORD00401,7558.42,INR,DemoGateway,1.0,,GTX000401,7558.42,,,,,,,,,,,
PE001597,revenue_recognized,2026-08-18 09:02:52,PAY00401,CMP020,SEL018,ORD00401,604.67,INR,DemoGateway,1.0,,,,REV00401,604.67,platform_fee,,,,,,,,
PE001598,payment_initiated,2026-08-18 10:27:00,PAY00402,CMP007,SEL011,ORD00402,10013.34,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001599,payment_authorized,2026-08-18 10:27:21,PAY00402,CMP007,SEL011,ORD00402,10013.34,INR,DemoGateway,1.0,,GTX000402,,,,,,,,,,,,
PE001600,payment_captured,2026-08-18 10:29:15,PAY00402,CMP007,SEL011,ORD00402,10013.34,INR,DemoGateway,1.0,,GTX000402,10013.34,,,,,,,,,,,
PE001601,revenue_recognized,2026-08-18 11:38:15,PAY00402,CMP007,SEL011,ORD00402,801.07,INR,DemoGateway,1.0,,,,REV00402,801.07,platform_fee,,,,,,,,
PE001602,payment_initiated,2026-08-18 16:30:00,PAY00403,CMP009,SEL013,ORD00403,11210.86,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001603,payment_authorized,2026-08-18 16:30:40,PAY00403,CMP009,SEL013,ORD00403,11210.86,INR,DemoPay,1.0,,GTX000403,,,,,,,,,,,,
PE001604,payment_captured,2026-08-18 16:31:46,PAY00403,CMP009,SEL013,ORD00403,11210.86,INR,DemoPay,1.0,,GTX000403,11210.86,,,,,,,,,,,
PE001605,revenue_recognized,2026-08-18 17:04:46,PAY00403,CMP009,SEL013,ORD00403,896.87,INR,DemoPay,1.0,,,,REV00403,896.87,platform_fee,,,,,,,,
PE001606,payment_initiated,2026-08-18 18:07:00,PAY00404,CMP025,SEL013,ORD00404,21592.47,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001607,payment_authorized,2026-08-18 18:07:55,PAY00404,CMP025,SEL013,ORD00404,21592.47,INR,DemoPay,1.0,,GTX000404,,,,,,,,,,,,
PE001608,payment_captured,2026-08-18 18:09:29,PAY00404,CMP025,SEL013,ORD00404,21592.47,INR,DemoPay,1.0,,GTX000404,21592.47,,,,,,,,,,,
PE001609,revenue_recognized,2026-08-18 18:30:29,PAY00404,CMP025,SEL013,ORD00404,1727.4,INR,DemoPay,1.0,,,,REV00404,1727.4,platform_fee,,,,,,,,
PE001610,payment_initiated,2026-08-19 18:00:00,PAY00405,CMP026,SEL018,ORD00405,5277.34,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001611,payment_authorized,2026-08-19 18:00:35,PAY00405,CMP026,SEL018,ORD00405,5277.34,INR,DemoPay,1.0,,GTX000405,,,,,,,,,,,,
PE001612,payment_captured,2026-08-19 18:01:56,PAY00405,CMP026,SEL018,ORD00405,5277.34,INR,DemoPay,1.0,,GTX000405,5277.34,,,,,,,,,,,
PE001613,revenue_recognized,2026-08-19 18:57:56,PAY00405,CMP026,SEL018,ORD00405,422.19,INR,DemoPay,1.0,,,,REV00405,422.19,platform_fee,,,,,,,,
PE001614,payment_refunded,2026-08-22 18:57:56,PAY00405,CMP026,SEL018,ORD00405,2360.65,INR,DemoPay,1.0,,,,,,,REF00405,2360.65,customer_request,,,,,
PE001615,payment_initiated,2026-08-19 16:18:00,PAY00406,CMP024,SEL013,ORD00406,15928.19,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001616,payment_authorized,2026-08-19 16:18:08,PAY00406,CMP024,SEL013,ORD00406,15928.19,INR,DemoGateway,1.0,,GTX000406,,,,,,,,,,,,
PE001617,payment_captured,2026-08-19 16:19:52,PAY00406,CMP024,SEL013,ORD00406,15928.19,INR,DemoGateway,1.0,,GTX000406,15928.19,,,,,,,,,,,
PE001618,revenue_recognized,2026-08-19 18:04:52,PAY00406,CMP024,SEL013,ORD00406,1274.26,INR,DemoGateway,1.0,,,,REV00406,1274.26,platform_fee,,,,,,,,
PE001619,payment_initiated,2026-08-19 17:32:00,PAY00407,CMP001,SEL007,ORD00407,6076.54,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001620,payment_authorized,2026-08-19 17:32:44,PAY00407,CMP001,SEL007,ORD00407,6076.54,INR,DemoGateway,1.0,,GTX000407,,,,,,,,,,,,
PE001621,payment_captured,2026-08-19 17:33:10,PAY00407,CMP001,SEL007,ORD00407,6076.54,INR,DemoGateway,1.0,,GTX000407,6076.54,,,,,,,,,,,
PE001622,revenue_recognized,2026-08-19 19:00:10,PAY00407,CMP001,SEL007,ORD00407,486.12,INR,DemoGateway,1.0,,,,REV00407,486.12,platform_fee,,,,,,,,
PE001623,payment_refunded,2026-08-20 19:00:10,PAY00407,CMP001,SEL007,ORD00407,2609.52,INR,DemoGateway,1.0,,,,,,,REF00407,2609.52,customer_request,,,,,
PE001624,payment_initiated,2026-08-19 14:37:00,PAY00408,CMP009,SEL013,ORD00408,17237.06,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE001625,payment_authorized,2026-08-19 14:37:52,PAY00408,CMP009,SEL013,ORD00408,17237.06,INR,DemoGateway,1.0,,GTX000408,,,,,,,,,,,,
PE001626,payment_captured,2026-08-19 14:39:27,PAY00408,CMP009,SEL013,ORD00408,17237.06,INR,DemoGateway,1.0,,GTX000408,17237.06,,,,,,,,,,,
PE001627,revenue_recognized,2026-08-19 14:48:27,PAY00408,CMP009,SEL013,ORD00408,1378.96,INR,DemoGateway,1.0,,,,REV00408,1378.96,platform_fee,,,,,,,,
PE001628,payment_initiated,2026-08-19 12:14:00,PAY00409,CMP024,SEL018,ORD00409,9665.66,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001629,payment_authorized,2026-08-19 12:14:34,PAY00409,CMP024,SEL018,ORD00409,9665.66,INR,DemoGateway,1.0,,GTX000409,,,,,,,,,,,,
PE001630,payment_captured,2026-08-19 12:15:30,PAY00409,CMP024,SEL018,ORD00409,9665.66,INR,DemoGateway,1.0,,GTX000409,9665.66,,,,,,,,,,,
PE001631,revenue_recognized,2026-08-19 13:29:30,PAY00409,CMP024,SEL018,ORD00409,773.25,INR,DemoGateway,1.0,,,,REV00409,773.25,platform_fee,,,,,,,,
PE001632,payment_refunded,2026-08-24 13:29:30,PAY00409,CMP024,SEL018,ORD00409,3685.29,INR,DemoGateway,1.0,,,,,,,REF00409,3685.29,customer_request,,,,,
PE001633,payment_initiated,2026-08-19 16:16:00,PAY00410,CMP017,SEL010,ORD00410,23754.86,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001634,payment_authorized,2026-08-19 16:16:41,PAY00410,CMP017,SEL010,ORD00410,23754.86,INR,DemoGateway,1.0,,GTX000410,,,,,,,,,,,,
PE001635,payment_captured,2026-08-19 16:17:18,PAY00410,CMP017,SEL010,ORD00410,23754.86,INR,DemoGateway,1.0,,GTX000410,23754.86,,,,,,,,,,,
PE001636,revenue_recognized,2026-08-19 17:46:18,PAY00410,CMP017,SEL010,ORD00410,1900.39,INR,DemoGateway,1.0,,,,REV00410,1900.39,platform_fee,,,,,,,,
PE001637,payment_initiated,2026-08-19 15:43:00,PAY00411,CMP016,SEL008,ORD00411,24089.11,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001638,payment_authorized,2026-08-19 15:44:00,PAY00411,CMP016,SEL008,ORD00411,24089.11,INR,DemoGateway,1.0,,GTX000411,,,,,,,,,,,,
PE001639,payment_captured,2026-08-19 15:44:08,PAY00411,CMP016,SEL008,ORD00411,24089.11,INR,DemoGateway,1.0,,GTX000411,24089.11,,,,,,,,,,,
PE001640,revenue_recognized,2026-08-19 16:46:08,PAY00411,CMP016,SEL008,ORD00411,1927.13,INR,DemoGateway,1.0,,,,REV00411,1927.13,platform_fee,,,,,,,,
PE001641,payment_initiated,2026-08-19 14:22:00,PAY00412,CMP021,SEL008,ORD00412,20303.79,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001642,payment_authorized,2026-08-19 14:22:49,PAY00412,CMP021,SEL008,ORD00412,20303.79,INR,DemoPay,1.0,,GTX000412,,,,,,,,,,,,
PE001643,payment_captured,2026-08-19 14:24:40,PAY00412,CMP021,SEL008,ORD00412,20303.79,INR,DemoPay,1.0,,GTX000412,20303.79,,,,,,,,,,,
PE001644,revenue_recognized,2026-08-19 14:58:40,PAY00412,CMP021,SEL008,ORD00412,1624.3,INR,DemoPay,1.0,,,,REV00412,1624.3,platform_fee,,,,,,,,
PE001645,payment_initiated,2026-08-19 10:30:00,PAY00413,CMP022,SEL011,ORD00413,14531.96,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE001646,payment_authorized,2026-08-19 10:30:41,PAY00413,CMP022,SEL011,ORD00413,14531.96,INR,DemoPay,1.0,,GTX000413,,,,,,,,,,,,
PE001647,payment_captured,2026-08-19 10:31:20,PAY00413,CMP022,SEL011,ORD00413,14531.96,INR,DemoPay,1.0,,GTX000413,14531.96,,,,,,,,,,,
PE001648,revenue_recognized,2026-08-19 10:55:20,PAY00413,CMP022,SEL011,ORD00413,1162.56,INR,DemoPay,1.0,,,,REV00413,1162.56,platform_fee,,,,,,,,
PE001649,payment_initiated,2026-08-19 11:47:00,PAY00414,CMP030,SEL007,ORD00414,18822.14,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE001650,payment_authorized,2026-08-19 11:47:18,PAY00414,CMP030,SEL007,ORD00414,18822.14,INR,DemoGateway,1.0,,GTX000414,,,,,,,,,,,,
PE001651,payment_captured,2026-08-19 11:47:52,PAY00414,CMP030,SEL007,ORD00414,18822.14,INR,DemoGateway,1.0,,GTX000414,18822.14,,,,,,,,,,,
PE001652,revenue_recognized,2026-08-19 12:13:52,PAY00414,CMP030,SEL007,ORD00414,1505.77,INR,DemoGateway,1.0,,,,REV00414,1505.77,platform_fee,,,,,,,,
PE001653,payment_initiated,2026-08-19 09:43:00,PAY00415,CMP012,SEL005,ORD00415,4317.14,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001654,payment_authorized,2026-08-19 09:43:05,PAY00415,CMP012,SEL005,ORD00415,4317.14,INR,DemoPay,1.0,,GTX000415,,,,,,,,,,,,
PE001655,payment_captured,2026-08-19 09:44:47,PAY00415,CMP012,SEL005,ORD00415,4317.14,INR,DemoPay,1.0,,GTX000415,4317.14,,,,,,,,,,,
PE001656,revenue_recognized,2026-08-19 11:34:47,PAY00415,CMP012,SEL005,ORD00415,345.37,INR,DemoPay,1.0,,,,REV00415,345.37,platform_fee,,,,,,,,
PE001657,payment_initiated,2026-08-19 17:55:00,PAY00416,CMP016,SEL012,ORD00416,13070.0,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001658,payment_authorized,2026-08-19 17:55:53,PAY00416,CMP016,SEL012,ORD00416,13070.0,INR,DemoGateway,1.0,,GTX000416,,,,,,,,,,,,
PE001659,payment_captured,2026-08-19 17:57:03,PAY00416,CMP016,SEL012,ORD00416,13070.0,INR,DemoGateway,1.0,,GTX000416,13070.0,,,,,,,,,,,
PE001660,revenue_recognized,2026-08-19 18:33:03,PAY00416,CMP016,SEL012,ORD00416,1045.6,INR,DemoGateway,1.0,,,,REV00416,1045.6,platform_fee,,,,,,,,
PE001661,payment_initiated,2026-08-19 16:02:00,PAY00417,CMP005,SEL002,ORD00417,12740.52,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001662,payment_authorized,2026-08-19 16:03:00,PAY00417,CMP005,SEL002,ORD00417,12740.52,INR,DemoGateway,1.0,,GTX000417,,,,,,,,,,,,
PE001663,payment_captured,2026-08-19 16:04:32,PAY00417,CMP005,SEL002,ORD00417,12740.52,INR,DemoGateway,1.0,,GTX000417,12740.52,,,,,,,,,,,
PE001664,revenue_recognized,2026-08-19 17:44:32,PAY00417,CMP005,SEL002,ORD00417,1019.24,INR,DemoGateway,1.0,,,,REV00417,1019.24,platform_fee,,,,,,,,
PE001665,payment_initiated,2026-08-19 08:00:00,PAY00418,CMP023,SEL017,ORD00418,8917.8,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001666,payment_authorized,2026-08-19 08:00:42,PAY00418,CMP023,SEL017,ORD00418,8917.8,INR,DemoGateway,1.0,,GTX000418,,,,,,,,,,,,
PE001667,payment_captured,2026-08-19 08:00:59,PAY00418,CMP023,SEL017,ORD00418,8917.8,INR,DemoGateway,1.0,,GTX000418,8917.8,,,,,,,,,,,
PE001668,revenue_recognized,2026-08-19 08:42:59,PAY00418,CMP023,SEL017,ORD00418,713.42,INR,DemoGateway,1.0,,,,REV00418,713.42,platform_fee,,,,,,,,
PE001669,payment_initiated,2026-08-19 15:39:00,PAY00419,CMP006,SEL018,ORD00419,7072.77,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE001670,payment_authorized,2026-08-19 15:39:36,PAY00419,CMP006,SEL018,ORD00419,7072.77,INR,DemoGateway,1.0,,GTX000419,,,,,,,,,,,,
PE001671,payment_captured,2026-08-19 15:40:35,PAY00419,CMP006,SEL018,ORD00419,7072.77,INR,DemoGateway,1.0,,GTX000419,7072.77,,,,,,,,,,,
PE001672,revenue_recognized,2026-08-19 16:07:35,PAY00419,CMP006,SEL018,ORD00419,565.82,INR,DemoGateway,1.0,,,,REV00419,565.82,platform_fee,,,,,,,,
PE001673,payment_initiated,2026-08-19 17:08:00,PAY00420,CMP012,SEL013,ORD00420,12092.13,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001674,payment_authorized,2026-08-19 17:08:57,PAY00420,CMP012,SEL013,ORD00420,12092.13,INR,DemoGateway,1.0,,GTX000420,,,,,,,,,,,,
PE001675,payment_captured,2026-08-19 17:09:14,PAY00420,CMP012,SEL013,ORD00420,12092.13,INR,DemoGateway,1.0,,GTX000420,12092.13,,,,,,,,,,,
PE001676,revenue_recognized,2026-08-19 18:42:14,PAY00420,CMP012,SEL013,ORD00420,967.37,INR,DemoGateway,1.0,,,,REV00420,967.37,platform_fee,,,,,,,,
PE001677,payment_initiated,2026-08-19 10:30:00,PAY00421,CMP014,SEL013,ORD00421,4927.33,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE001678,payment_authorized,2026-08-19 10:30:36,PAY00421,CMP014,SEL013,ORD00421,4927.33,INR,DemoPay,1.0,,GTX000421,,,,,,,,,,,,
PE001679,payment_captured,2026-08-19 10:30:58,PAY00421,CMP014,SEL013,ORD00421,4927.33,INR,DemoPay,1.0,,GTX000421,4927.33,,,,,,,,,,,
PE001680,revenue_recognized,2026-08-19 12:25:58,PAY00421,CMP014,SEL013,ORD00421,394.19,INR,DemoPay,1.0,,,,REV00421,394.19,platform_fee,,,,,,,,
PE001681,payment_initiated,2026-08-19 16:54:00,PAY00422,CMP024,SEL011,ORD00422,8550.8,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001682,payment_failed,2026-08-19 16:54:22,PAY00422,CMP024,SEL011,ORD00422,8550.8,INR,DemoGateway,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE001683,payment_initiated,2026-08-19 15:53:00,PAY00423,CMP006,SEL002,ORD00423,20624.72,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE001684,payment_authorized,2026-08-19 15:53:52,PAY00423,CMP006,SEL002,ORD00423,20624.72,INR,DemoPay,1.0,,GTX000423,,,,,,,,,,,,
PE001685,payment_captured,2026-08-19 15:54:39,PAY00423,CMP006,SEL002,ORD00423,20624.72,INR,DemoPay,1.0,,GTX000423,20624.72,,,,,,,,,,,
PE001686,revenue_recognized,2026-08-19 16:28:39,PAY00423,CMP006,SEL002,ORD00423,1649.98,INR,DemoPay,1.0,,,,REV00423,1649.98,platform_fee,,,,,,,,
PE001687,payment_initiated,2026-08-19 09:22:00,PAY00424,CMP030,SEL009,ORD00424,1966.13,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001688,payment_authorized,2026-08-19 09:22:17,PAY00424,CMP030,SEL009,ORD00424,1966.13,INR,DemoGateway,1.0,,GTX000424,,,,,,,,,,,,
PE001689,payment_captured,2026-08-19 09:23:35,PAY00424,CMP030,SEL009,ORD00424,1966.13,INR,DemoGateway,1.0,,GTX000424,1966.13,,,,,,,,,,,
PE001690,revenue_recognized,2026-08-19 10:37:35,PAY00424,CMP030,SEL009,ORD00424,157.29,INR,DemoGateway,1.0,,,,REV00424,157.29,platform_fee,,,,,,,,
PE001691,payment_initiated,2026-08-19 16:31:00,PAY00425,CMP025,SEL010,ORD00425,9139.62,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE001692,payment_authorized,2026-08-19 16:31:10,PAY00425,CMP025,SEL010,ORD00425,9139.62,INR,DemoGateway,1.0,,GTX000425,,,,,,,,,,,,
PE001693,payment_captured,2026-08-19 16:32:03,PAY00425,CMP025,SEL010,ORD00425,9139.62,INR,DemoGateway,1.0,,GTX000425,9139.62,,,,,,,,,,,
PE001694,revenue_recognized,2026-08-19 17:51:03,PAY00425,CMP025,SEL010,ORD00425,731.17,INR,DemoGateway,1.0,,,,REV00425,731.17,platform_fee,,,,,,,,
