student_id,college_id,college,city,branch,cgpa,active_backlogs,profile_complete,documents_verified,eligible,registered_at
STU01481,COL003,PES University,Bangalore,AI&ML,8.15,0,True,True,True,2026-07-24T11:26
STU01482,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.5,0,True,True,True,2026-07-04T17:36
STU01483,COL005,New Horizon College of Engineering,Bangalore,CSE,8.03,0,True,True,True,2026-07-12T14:00
STU01484,COL006,CMR Institute of Technology,Bangalore,ME,8.4,0,False,True,False,2026-07-06T17:14
STU01485,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,6.81,0,True,True,True,2026-07-27T14:55
STU01486,COL003,PES University,Bangalore,ME,5.8,0,True,False,False,2026-07-14T12:39
STU01487,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.49,0,True,True,True,2026-07-08T12:48
STU01488,COL005,New Horizon College of Engineering,Bangalore,CSE,7.75,0,True,True,True,2026-07-19T20:55
STU01489,COL001,BMS Institute of Technology,Bangalore,ME,7.63,0,False,True,False,2026-07-29T14:38
STU01490,COL001,BMS Institute of Technology,Bangalore,CSE,8.43,2,True,False,False,2026-07-27T12:16
STU01491,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.48,0,True,True,True,2026-08-17T12:33
STU01492,COL006,CMR Institute of Technology,Bangalore,ISE,6.56,0,True,True,True,2026-07-29T10:41
STU01493,COL003,PES University,Bangalore,ISE,7.05,0,True,True,True,2026-08-14T18:25
STU01494,COL001,BMS Institute of Technology,Bangalore,EEE,9.07,0,True,True,True,2026-08-18T10:43
STU01495,COL002,RV College of Engineering,Bangalore,AI&ML,8.64,0,True,True,True,2026-07-06T09:58
STU01496,COL001,BMS Institute of Technology,Bangalore,ME,8.45,0,True,True,True,2026-08-06T19:44
STU01497,COL005,New Horizon College of Engineering,Bangalore,EEE,7.75,1,True,False,False,2026-08-06T09:47
STU01498,COL003,PES University,Bangalore,ISE,7.85,1,True,True,False,2026-07-01T18:22
STU01499,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.91,0,True,True,True,2026-07-21T12:02
STU01500,COL006,CMR Institute of Technology,Bangalore,ISE,8.23,0,True,True,True,2026-07-19T10:24
STU01501,COL005,New Horizon College of Engineering,Bangalore,EEE,8.19,0,True,True,True,2026-07-06T09:48
STU01502,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.76,0,True,True,True,2026-07-27T15:16
STU01503,COL001,BMS Institute of Technology,Bangalore,CSE,7.22,0,True,False,False,2026-08-21T20:04
STU01504,COL002,RV College of Engineering,Bangalore,ISE,6.47,0,True,True,False,2026-07-31T13:47
STU01505,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,8.29,2,True,True,False,2026-07-28T12:40
STU01506,COL002,RV College of Engineering,Bangalore,ISE,7.09,0,True,True,True,2026-08-20T16:52
STU01507,COL001,BMS Institute of Technology,Bangalore,ME,6.6,0,True,True,True,2026-07-16T14:56
STU01508,COL001,BMS Institute of Technology,Bangalore,EEE,7.2,1,True,True,False,2026-08-05T20:11
STU01509,COL003,PES University,Bangalore,CSE,6.73,0,True,True,True,2026-08-21T15:10
STU01510,COL002,RV College of Engineering,Bangalore,EEE,7.81,0,True,True,True,2026-08-20T20:13
STU01511,COL005,New Horizon College of Engineering,Bangalore,EEE,8.24,0,True,True,True,2026-08-02T11:26
STU01512,COL002,RV College of Engineering,Bangalore,ISE,7.7,0,True,True,True,2026-08-02T09:26
STU01513,COL002,RV College of Engineering,Bangalore,AI&ML,7.29,0,True,True,True,2026-07-01T19:11
STU01514,COL002,RV College of Engineering,Bangalore,CSE,7.43,0,True,True,True,2026-07-20T09:37
STU01515,COL006,CMR Institute of Technology,Bangalore,CSE,7.73,0,True,True,True,2026-08-11T19:11
STU01516,COL006,CMR Institute of Technology,Bangalore,AI&ML,6.09,0,True,True,False,2026-07-12T11:00
STU01517,COL006,CMR Institute of Technology,Bangalore,CSE,7.64,0,True,True,True,2026-07-06T18:53
STU01518,COL002,RV College of Engineering,Bangalore,ME,7.77,0,True,True,True,2026-07-01T13:32
STU01519,COL001,BMS Institute of Technology,Bangalore,ECE,7.26,2,True,True,False,2026-08-18T12:30
STU01520,COL001,BMS Institute of Technology,Bangalore,EEE,7.9,0,True,False,False,2026-07-01T14:19
STU01521,COL001,BMS Institute of Technology,Bangalore,ECE,6.82,0,True,True,True,2026-08-21T11:08
STU01522,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.28,0,True,True,True,2026-08-08T15:55
STU01523,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.97,0,True,True,True,2026-08-25T13:03
STU01524,COL002,RV College of Engineering,Bangalore,ECE,7.66,0,True,True,True,2026-07-22T18:04
STU01525,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.84,1,True,True,False,2026-08-02T17:42
STU01526,COL006,CMR Institute of Technology,Bangalore,EEE,8.08,0,True,True,True,2026-07-30T10:23
STU01527,COL006,CMR Institute of Technology,Bangalore,ECE,6.57,0,True,True,True,2026-07-14T19:20
STU01528,COL006,CMR Institute of Technology,Bangalore,ME,7.13,0,False,True,False,2026-07-31T11:03
STU01529,COL003,PES University,Bangalore,ISE,7.5,0,True,False,False,2026-07-07T15:07
STU01530,COL001,BMS Institute of Technology,Bangalore,CSE,7.41,0,True,True,True,2026-08-19T17:44
STU01531,COL006,CMR Institute of Technology,Bangalore,CSE,7.57,0,True,True,True,2026-07-10T16:28
STU01532,COL002,RV College of Engineering,Bangalore,ISE,8.42,0,True,False,False,2026-07-08T20:07
STU01533,COL006,CMR Institute of Technology,Bangalore,EEE,7.23,0,True,True,True,2026-07-10T12:21
STU01534,COL005,New Horizon College of Engineering,Bangalore,ISE,8.53,0,True,True,True,2026-07-08T15:20
STU01535,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.86,0,True,True,True,2026-07-19T15:23
STU01536,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.69,0,True,True,True,2026-07-14T10:11
STU01537,COL002,RV College of Engineering,Bangalore,EEE,7.28,2,True,True,False,2026-07-11T17:07
STU01538,COL001,BMS Institute of Technology,Bangalore,CSE,7.46,2,True,True,False,2026-08-12T19:18
STU01539,COL003,PES University,Bangalore,ECE,8.17,0,True,True,True,2026-08-13T10:08
STU01540,COL006,CMR Institute of Technology,Bangalore,EEE,7.24,0,True,True,True,2026-08-22T20:17
STU01541,COL003,PES University,Bangalore,ME,7.65,0,True,False,False,2026-08-13T10:54
STU01542,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.63,0,True,True,True,2026-08-13T17:22
STU01543,COL002,RV College of Engineering,Bangalore,EEE,7.75,0,True,True,True,2026-07-10T19:01
STU01544,COL001,BMS Institute of Technology,Bangalore,EEE,8.02,1,True,True,False,2026-08-05T14:36
STU01545,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.79,0,True,True,True,2026-08-02T09:09
STU01546,COL003,PES University,Bangalore,CSE,8.31,1,True,True,False,2026-07-27T19:41
STU01547,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,6.99,0,True,True,True,2026-08-22T15:54
STU01548,COL003,PES University,Bangalore,ECE,8.47,0,True,True,True,2026-08-10T16:24
STU01549,COL003,PES University,Bangalore,ECE,8.34,0,True,True,True,2026-08-02T09:17
STU01550,COL003,PES University,Bangalore,EEE,8.54,1,True,True,False,2026-07-11T10:36
STU01551,COL001,BMS Institute of Technology,Bangalore,ECE,7.1,0,True,True,True,2026-07-22T12:17
STU01552,COL005,New Horizon College of Engineering,Bangalore,CSE,6.74,1,False,True,False,2026-07-24T13:04
STU01553,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.5,0,True,True,True,2026-07-26T20:19
STU01554,COL003,PES University,Bangalore,ISE,8.04,0,True,True,True,2026-07-25T18:44
STU01555,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,8.44,0,True,True,True,2026-07-24T12:41
STU01556,COL005,New Horizon College of Engineering,Bangalore,EEE,7.48,0,True,True,True,2026-08-21T18:43
STU01557,COL006,CMR Institute of Technology,Bangalore,EEE,6.89,0,True,True,True,2026-07-13T13:35
STU01558,COL006,CMR Institute of Technology,Bangalore,ME,8.54,0,True,True,True,2026-07-03T15:33
STU01559,COL005,New Horizon College of Engineering,Bangalore,ISE,8.3,0,True,True,True,2026-07-14T11:02
STU01560,COL001,BMS Institute of Technology,Bangalore,EEE,6.6,0,True,True,True,2026-07-12T11:23
STU01561,COL003,PES University,Bangalore,ME,7.69,0,True,True,True,2026-08-18T18:30
STU01562,COL002,RV College of Engineering,Bangalore,CSE,8.35,2,True,False,False,2026-08-08T14:33
STU01563,COL001,BMS Institute of Technology,Bangalore,ECE,7.47,0,True,True,True,2026-08-06T09:40
STU01564,COL003,PES University,Bangalore,ECE,7.01,0,True,True,True,2026-07-24T19:12
STU01565,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.79,0,True,True,True,2026-07-16T15:40
STU01566,COL003,PES University,Bangalore,EEE,8.9,1,True,True,False,2026-07-26T19:02
STU01567,COL005,New Horizon College of Engineering,Bangalore,ME,7.93,2,True,True,False,2026-08-08T15:49
STU01568,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.6,1,True,True,False,2026-07-01T19:50
STU01569,COL002,RV College of Engineering,Bangalore,ISE,7.51,0,True,True,True,2026-07-02T14:41
STU01570,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.61,1,True,False,False,2026-07-11T14:32
STU01571,COL002,RV College of Engineering,Bangalore,ECE,6.34,0,False,True,False,2026-08-06T20:55
STU01572,COL006,CMR Institute of Technology,Bangalore,ECE,7.26,0,True,True,True,2026-07-24T09:46
STU01573,COL006,CMR Institute of Technology,Bangalore,ISE,7.99,0,True,True,True,2026-08-21T09:03
STU01574,COL002,RV College of Engineering,Bangalore,AI&ML,7.58,0,True,True,True,2026-07-09T12:20
STU01575,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.28,0,True,True,True,2026-07-18T20:23
STU01576,COL002,RV College of Engineering,Bangalore,ISE,6.85,0,True,True,True,2026-07-09T14:36
STU01577,COL002,RV College of Engineering,Bangalore,CSE,7.92,0,True,True,True,2026-08-18T18:55
STU01578,COL006,CMR Institute of Technology,Bangalore,ISE,7.25,0,True,True,True,2026-07-08T09:16
STU01579,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,6.6,1,True,True,False,2026-08-21T19:08
STU01580,COL005,New Horizon College of Engineering,Bangalore,ECE,8.36,1,True,True,False,2026-07-25T20:38
STU01581,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.42,0,True,True,True,2026-07-31T16:17
STU01582,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.88,0,True,True,True,2026-08-05T16:50
STU01583,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.48,0,True,True,True,2026-08-04T15:55
STU01584,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.71,0,True,True,True,2026-07-18T12:30
STU01585,COL002,RV College of Engineering,Bangalore,ISE,8.48,0,True,True,True,2026-07-06T17:19
STU01586,COL006,CMR Institute of Technology,Bangalore,CSE,7.12,0,True,True,True,2026-07-21T12:04
STU01587,COL005,New Horizon College of Engineering,Bangalore,ME,7.85,0,True,False,False,2026-07-01T17:11
STU01588,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.66,0,True,True,True,2026-07-15T12:33
STU01589,COL002,RV College of Engineering,Bangalore,EEE,7.31,0,False,True,False,2026-08-14T19:52
STU01590,COL005,New Horizon College of Engineering,Bangalore,CSE,7.82,0,True,True,True,2026-08-11T10:44
STU01591,COL002,RV College of Engineering,Bangalore,ECE,7.46,1,True,False,False,2026-08-08T20:31
STU01592,COL001,BMS Institute of Technology,Bangalore,ISE,7.01,0,True,True,True,2026-07-12T15:18
STU01593,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,9.52,0,True,True,True,2026-07-19T16:42
STU01594,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.61,1,True,True,False,2026-07-08T17:06
STU01595,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.98,0,True,True,True,2026-07-11T18:11
STU01596,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.72,0,True,True,True,2026-07-09T15:01
STU01597,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.64,0,True,True,True,2026-07-23T17:48
STU01598,COL003,PES University,Bangalore,ME,8.1,0,True,True,True,2026-08-17T11:16
STU01599,COL002,RV College of Engineering,Bangalore,ECE,7.66,0,True,True,True,2026-07-11T19:31
STU01600,COL002,RV College of Engineering,Bangalore,ISE,7.2,0,True,True,True,2026-08-16T10:01
STU01601,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.65,0,True,True,True,2026-07-18T09:44
STU01602,COL001,BMS Institute of Technology,Bangalore,ISE,7.4,0,False,True,False,2026-08-06T19:31
STU01603,COL005,New Horizon College of Engineering,Bangalore,ME,7.23,0,True,True,True,2026-08-03T16:55
STU01604,COL001,BMS Institute of Technology,Bangalore,CSE,8.19,1,True,True,False,2026-07-04T16:03
STU01605,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.3,0,True,True,True,2026-08-01T12:25
STU01606,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.96,0,True,True,True,2026-08-16T19:15
STU01607,COL005,New Horizon College of Engineering,Bangalore,CSE,7.81,0,True,True,True,2026-07-22T14:10
STU01608,COL006,CMR Institute of Technology,Bangalore,CSE,7.07,0,True,True,True,2026-07-20T19:05
STU01609,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.6,0,True,True,True,2026-07-19T16:48
STU01610,COL003,PES University,Bangalore,ME,8.1,2,True,True,False,2026-07-12T16:34
STU01611,COL006,CMR Institute of Technology,Bangalore,ECE,8.19,0,True,True,True,2026-07-16T16:56
STU01612,COL002,RV College of Engineering,Bangalore,ME,7.79,0,False,True,False,2026-07-13T16:37
STU01613,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.34,0,True,True,True,2026-07-03T14:58
STU01614,COL006,CMR Institute of Technology,Bangalore,ISE,7.08,2,True,True,False,2026-08-14T12:35
STU01615,COL002,RV College of Engineering,Bangalore,CSE,7.72,0,True,True,True,2026-07-02T15:35
STU01616,COL002,RV College of Engineering,Bangalore,CSE,7.19,0,False,True,False,2026-08-09T17:06
STU01617,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.12,0,True,True,True,2026-08-12T12:53
STU01618,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.75,0,True,True,True,2026-08-10T16:01
STU01619,COL006,CMR Institute of Technology,Bangalore,ISE,7.88,0,True,True,True,2026-07-27T20:14
STU01620,COL003,PES University,Bangalore,AI&ML,6.65,0,True,True,True,2026-08-20T15:51
STU01621,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.12,0,True,True,True,2026-07-10T17:57
STU01622,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.75,0,True,True,True,2026-07-07T17:51
STU01623,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.03,0,True,True,True,2026-08-23T14:11
STU01624,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.02,0,True,True,True,2026-08-22T17:49
STU01625,COL001,BMS Institute of Technology,Bangalore,EEE,7.89,0,True,True,True,2026-07-06T09:11
STU01626,COL002,RV College of Engineering,Bangalore,ME,7.53,0,True,True,True,2026-08-20T19:36
STU01627,COL005,New Horizon College of Engineering,Bangalore,CSE,7.56,0,True,True,True,2026-08-04T18:18
STU01628,COL003,PES University,Bangalore,CSE,8.26,0,True,True,True,2026-08-02T16:01
STU01629,COL005,New Horizon College of Engineering,Bangalore,ISE,8.47,0,True,True,True,2026-07-15T19:35
STU01630,COL001,BMS Institute of Technology,Bangalore,ISE,7.82,1,True,True,False,2026-08-25T20:50
STU01631,COL005,New Horizon College of Engineering,Bangalore,CSE,7.11,0,True,True,True,2026-08-07T15:46
STU01632,COL002,RV College of Engineering,Bangalore,EEE,8.22,0,True,True,True,2026-07-08T15:02
STU01633,COL005,New Horizon College of Engineering,Bangalore,ECE,7.09,1,True,True,False,2026-08-09T17:31
STU01634,COL001,BMS Institute of Technology,Bangalore,ME,7.72,0,True,True,True,2026-07-05T11:39
STU01635,COL006,CMR Institute of Technology,Bangalore,ME,7.73,0,True,True,True,2026-08-11T10:51
STU01636,COL006,CMR Institute of Technology,Bangalore,ISE,7.59,0,True,True,True,2026-08-08T14:49
STU01637,COL001,BMS Institute of Technology,Bangalore,ME,7.38,0,False,True,False,2026-07-30T13:08
STU01638,COL002,RV College of Engineering,Bangalore,ISE,7.03,0,True,True,True,2026-08-04T12:37
STU01639,COL006,CMR Institute of Technology,Bangalore,ISE,7.47,0,False,True,False,2026-07-01T13:32
STU01640,COL003,PES University,Bangalore,AI&ML,9.45,0,True,True,True,2026-07-05T13:54
STU01641,COL002,RV College of Engineering,Bangalore,EEE,9.25,0,True,False,False,2026-08-06T17:42
STU01642,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,6.97,1,True,True,False,2026-08-11T13:37
STU01643,COL006,CMR Institute of Technology,Bangalore,CSE,7.67,0,False,True,False,2026-07-25T20:52
STU01644,COL003,PES University,Bangalore,EEE,8.52,0,True,True,True,2026-08-12T17:51
STU01645,COL005,New Horizon College of Engineering,Bangalore,ME,8.11,0,True,True,True,2026-07-02T16:50
STU01646,COL005,New Horizon College of Engineering,Bangalore,ECE,8.01,0,True,True,True,2026-07-25T20:38
STU01647,COL005,New Horizon College of Engineering,Bangalore,ISE,7.99,0,True,True,True,2026-07-08T19:59
STU01648,COL002,RV College of Engineering,Bangalore,ISE,8.05,0,True,True,True,2026-07-27T11:14
STU01649,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.5,1,True,True,False,2026-07-25T19:37
STU01650,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.88,0,True,True,True,2026-07-31T12:33
STU01651,COL005,New Horizon College of Engineering,Bangalore,ECE,7.53,0,True,True,True,2026-07-05T10:23
STU01652,COL006,CMR Institute of Technology,Bangalore,CSE,7.62,0,True,True,True,2026-08-13T17:01
STU01653,COL003,PES University,Bangalore,CSE,8.37,0,True,True,True,2026-08-05T10:28
STU01654,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.56,1,True,True,False,2026-07-12T13:52
STU01655,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.25,0,True,True,True,2026-07-22T19:19
STU01656,COL003,PES University,Bangalore,EEE,7.18,0,True,True,True,2026-08-19T10:35
STU01657,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.7,0,True,True,True,2026-07-09T20:10
STU01658,COL001,BMS Institute of Technology,Bangalore,ISE,7.22,0,True,True,True,2026-07-27T16:25
STU01659,COL003,PES University,Bangalore,ME,7.35,0,True,True,True,2026-08-22T10:06
STU01660,COL005,New Horizon College of Engineering,Bangalore,ME,7.13,0,True,True,True,2026-08-12T12:14
STU01661,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.32,0,True,True,True,2026-08-18T14:40
STU01662,COL002,RV College of Engineering,Bangalore,EEE,7.21,2,True,True,False,2026-08-07T15:57
STU01663,COL006,CMR Institute of Technology,Bangalore,ME,7.21,0,True,True,True,2026-07-03T12:47
STU01664,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.18,0,True,False,False,2026-07-15T13:24
STU01665,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.01,0,True,True,True,2026-07-17T18:01
STU01666,COL001,BMS Institute of Technology,Bangalore,AI&ML,8.47,0,True,True,True,2026-08-11T10:16
STU01667,COL006,CMR Institute of Technology,Bangalore,ISE,6.66,0,True,True,True,2026-07-15T15:59
STU01668,COL003,PES University,Bangalore,EEE,7.17,0,True,True,True,2026-07-10T16:50
STU01669,COL006,CMR Institute of Technology,Bangalore,ECE,7.46,0,True,True,True,2026-08-08T20:41
STU01670,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.84,2,True,True,False,2026-07-28T16:52
STU01671,COL002,RV College of Engineering,Bangalore,ME,7.78,1,True,True,False,2026-07-01T16:30
STU01672,COL002,RV College of Engineering,Bangalore,ME,7.72,0,True,True,True,2026-07-07T15:44
STU01673,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.82,0,True,True,True,2026-08-18T10:55
